snapshot_id,race_key,cycle,state,race_id,poll_race_id,election_date,snapshot_date,days_before_election,source_candidate_rows,source_questions,candidate_questions,eligible_questions,excluded_questions,has_eligible_polling,earliest_eligible_end_date,latest_eligible_end_date,mean_dem_margin_unweighted,median_dem_margin_unweighted,mean_poll_age_days,median_poll_age_days,internal_questions,partisan_questions,tracking_questions
2024_MA_9514_20241105_D120,2024_MA_9514_20241105,2024,MA,2024_MA,9514,2024-11-05,2024-07-08,120,32,16,16,1,15,True,2024-05-30,2024-05-30,23.0,23.0,39.0,39.0,0,0,0
2024_MA_9514_20241105_D090,2024_MA_9514_20241105,2024,MA,2024_MA,9514,2024-11-05,2024-08-07,90,32,16,16,1,15,True,2024-05-30,2024-05-30,23.0,23.0,69.0,69.0,0,0,0
2024_MA_9514_20241105_D060,2024_MA_9514_20241105,2024,MA,2024_MA,9514,2024-11-05,2024-09-06,60,32,16,16,1,15,True,2024-05-30,2024-05-30,23.0,23.0,99.0,99.0,0,0,0
2024_MA_9514_20241105_D030,2024_MA_9514_20241105,2024,MA,2024_MA,9514,2024-11-05,2024-10-06,30,32,16,16,5,11,True,2024-05-30,2024-10-05,22.919999999999998,23.0,36.6,18.0,1,0,0
2024_MA_9514_20241105_D014,2024_MA_9514_20241105,2024,MA,2024_MA,9514,2024-11-05,2024-10-22,14,32,16,16,6,10,True,2024-05-30,2024-10-10,22.766666666666666,22.5,45.833333333333336,32.5,1,0,0
2024_MA_9514_20241105_D007,2024_MA_9514_20241105,2024,MA,2024_MA,9514,2024-11-05,2024-10-29,7,32,16,16,7,9,True,2024-05-30,2024-10-26,22.428571428571427,22.0,45.714285714285715,38.0,1,0,0
2024_MA_9514_20241105_D000,2024_MA_9514_20241105,2024,MA,2024_MA,9514,2024-11-05,2024-11-05,0,32,16,16,10,6,True,2024-05-30,2024-11-02,22.82,22.5,38.2,28.5,1,0,0
2024_MD_9513_20241105_D120,2024_MD_9513_20241105,2024,MD,2024_MD,9513,2024-11-05,2024-07-08,120,81,35,35,9,26,True,2023-11-13,2024-06-20,-5.088888888888889,-6.0,110.66666666666667,106.0,1,0,0
2024_MD_9513_20241105_D090,2024_MD_9513_20241105,2024,MD,2024_MD,9513,2024-11-05,2024-08-07,90,81,35,35,9,26,True,2023-11-13,2024-06-20,-5.088888888888889,-6.0,140.66666666666666,136.0,1,0,0
2024_MD_9513_20241105_D060,2024_MD_9513_20241105,2024,MD,2024_MD,9513,2024-11-05,2024-09-06,60,81,35,35,11,24,True,2023-11-13,2024-08-30,-3.690909090909091,-4.0,141.8181818181818,149.0,1,0,0
2024_MD_9513_20241105_D030,2024_MD_9513_20241105,2024,MD,2024_MD,9513,2024-11-05,2024-10-06,30,81,35,35,18,17,True,2023-11-13,2024-09-28,1.6744444444444442,6.565000000000001,111.77777777777777,77.5,1,0,0
2024_MD_9513_20241105_D014,2024_MD_9513_20241105,2024,MD,2024_MD,9513,2024-11-05,2024-10-22,14,81,35,35,21,14,True,2023-11-13,2024-10-22,3.2542857142857144,8.0,109.9047619047619,53.0,1,0,0
2024_MD_9513_20241105_D007,2024_MD_9513_20241105,2024,MD,2024_MD,9513,2024-11-05,2024-10-29,7,81,35,35,22,13,True,2023-11-13,2024-10-27,4.174545454545455,8.5,111.68181818181819,55.5,1,0,0
2024_MD_9513_20241105_D000,2024_MD_9513_20241105,2024,MD,2024_MD,9513,2024-11-05,2024-11-05,0,81,35,35,26,9,True,2023-11-13,2024-11-03,5.201538461538462,8.799999999999997,101.15384615384616,51.0,1,0,0
2024_ME_9512_20241105_D120,2024_ME_9512_20241105,2024,ME,2024_ME,9512,2024-11-05,2024-07-08,120,19,5,5,1,4,True,2024-04-30,2024-04-30,-16.0,-16.0,69.0,69.0,0,0,0
2024_ME_9512_20241105_D090,2024_ME_9512_20241105,2024,ME,2024_ME,9512,2024-11-05,2024-08-07,90,19,5,5,1,4,True,2024-04-30,2024-04-30,-16.0,-16.0,99.0,99.0,0,0,0
2024_ME_9512_20241105_D060,2024_ME_9512_20241105,2024,ME,2024_ME,9512,2024-11-05,2024-09-06,60,19,5,5,2,3,True,2024-04-30,2024-08-19,-20.0,-20.0,73.5,73.5,0,0,0
2024_ME_9512_20241105_D030,2024_ME_9512_20241105,2024,ME,2024_ME,9512,2024-11-05,2024-10-06,30,19,5,5,3,2,True,2024-04-30,2024-09-15,-18.333333333333332,-16.0,76.0,48.0,0,0,0
2024_ME_9512_20241105_D014,2024_ME_9512_20241105,2024,ME,2024_ME,9512,2024-11-05,2024-10-22,14,19,5,5,3,2,True,2024-04-30,2024-09-15,-18.333333333333332,-16.0,92.0,64.0,0,0,0
2024_ME_9512_20241105_D007,2024_ME_9512_20241105,2024,ME,2024_ME,9512,2024-11-05,2024-10-29,7,19,5,5,3,2,True,2024-04-30,2024-09-15,-18.333333333333332,-16.0,99.0,71.0,0,0,0
2024_ME_9512_20241105_D000,2024_ME_9512_20241105,2024,ME,2024_ME,9512,2024-11-05,2024-11-05,0,19,5,5,4,1,True,2024-04-30,2024-11-02,-20.75,-20.0,80.25,64.5,0,0,0
2024_MI_9515_20241105_D120,2024_MI_9515_20241105,2024,MI,2024_MI,9515,2024-11-05,2024-07-08,120,339,136,136,19,117,True,2023-07-13,2024-07-08,3.110526315789474,3.0,116.42105263157895,70.0,0,0,0
2024_MI_9515_20241105_D090,2024_MI_9515_20241105,2024,MI,2024_MI,9515,2024-11-05,2024-08-07,90,339,136,136,26,110,True,2023-07-13,2024-08-02,3.919230769230769,4.0,111.42307692307692,68.0,0,0,0
2024_MI_9515_20241105_D060,2024_MI_9515_20241105,2024,MI,2024_MI,9515,2024-11-05,2024-09-06,60,339,136,136,42,94,True,2023-07-13,2024-09-06,4.480952380952381,4.050000000000001,92.47619047619048,50.5,0,0,0
2024_MI_9515_20241105_D030,2024_MI_9515_20241105,2024,MI,2024_MI,9515,2024-11-05,2024-10-06,30,339,136,136,63,73,True,2023-07-13,2024-10-04,4.627777777777778,4.799999999999997,86.41269841269842,45.0,1,0,0
2024_MI_9515_20241105_D014,2024_MI_9515_20241105,2024,MI,2024_MI,9515,2024-11-05,2024-10-22,14,339,136,136,79,57,True,2023-07-13,2024-10-21,4.524683544303797,4.699999999999996,83.40506329113924,47.0,1,0,0
2024_MI_9515_20241105_D007,2024_MI_9515_20241105,2024,MI,2024_MI,9515,2024-11-05,2024-10-29,7,339,136,136,95,41,True,2023-07-13,2024-10-29,4.21421052631579,4.0,75.46315789473684,41.0,2,0,0
2024_MI_9515_20241105_D000,2024_MI_9515_20241105,2024,MI,2024_MI,9515,2024-11-05,2024-11-05,0,339,136,136,117,19,True,2023-07-13,2024-11-04,4.06025641025641,4.0,67.64957264957265,39.0,2,0,0
2024_MN_9516_20241105_D120,2024_MN_9516_20241105,2024,MN,2024_MN,9516,2024-11-05,2024-07-08,120,54,21,21,2,19,True,2024-06-16,2024-06-18,12.650000000000002,12.650000000000002,21.0,21.0,0,0,0
2024_MN_9516_20241105_D090,2024_MN_9516_20241105,2024,MN,2024_MN,9516,2024-11-05,2024-08-07,90,54,21,21,3,18,True,2024-06-16,2024-07-25,15.766666666666667,14.0,38.333333333333336,50.0,0,0,0
2024_MN_9516_20241105_D060,2024_MN_9516_20241105,2024,MN,2024_MN,9516,2024-11-05,2024-09-06,60,54,21,21,5,16,True,2024-06-16,2024-08-29,13.660000000000002,14.0,44.4,43.0,0,0,0
2024_MN_9516_20241105_D030,2024_MN_9516_20241105,2024,MN,2024_MN,9516,2024-11-05,2024-10-06,30,54,21,21,10,11,True,2024-06-16,2024-10-02,11.23,11.0,46.6,33.0,0,0,0
2024_MN_9516_20241105_D014,2024_MN_9516_20241105,2024,MN,2024_MN,9516,2024-11-05,2024-10-22,14,54,21,21,12,9,True,2024-06-16,2024-10-22,10.916666666666666,11.0,52.833333333333336,43.5,0,0,0
2024_MN_9516_20241105_D007,2024_MN_9516_20241105,2024,MN,2024_MN,9516,2024-11-05,2024-10-29,7,54,21,21,12,9,True,2024-06-16,2024-10-22,10.916666666666666,11.0,59.833333333333336,50.5,0,0,0
2024_MN_9516_20241105_D000,2024_MN_9516_20241105,2024,MN,2024_MN,9516,2024-11-05,2024-11-05,0,54,21,21,16,5,True,2024-06-16,2024-11-04,11.8375,11.350000000000001,51.0,47.5,0,0,0
2024_MO_9518_20241105_D120,2024_MO_9518_20241105,2024,MO,2024_MO,9518,2024-11-05,2024-07-08,120,39,17,17,5,12,True,2023-10-04,2024-06-19,-10.599999999999998,-12.399999999999999,166.4,162.0,0,0,0
2024_MO_9518_20241105_D090,2024_MO_9518_20241105,2024,MO,2024_MO,9518,2024-11-05,2024-08-07,90,39,17,17,5,12,True,2023-10-04,2024-06-19,-10.599999999999998,-12.399999999999999,196.4,192.0,0,0,0
2024_MO_9518_20241105_D060,2024_MO_9518_20241105,2024,MO,2024_MO,9518,2024-11-05,2024-09-06,60,39,17,17,7,10,True,2023-10-04,2024-09-05,-11.285714285714286,-12.399999999999999,164.85714285714286,182.0,0,0,0
2024_MO_9518_20241105_D030,2024_MO_9518_20241105,2024,MO,2024_MO,9518,2024-11-05,2024-10-06,30,39,17,17,12,5,True,2023-10-04,2024-10-01,-9.291666666666666,-10.099999999999998,121.91666666666667,41.0,2,0,0
2024_MO_9518_20241105_D014,2024_MO_9518_20241105,2024,MO,2024_MO,9518,2024-11-05,2024-10-22,14,39,17,17,12,5,True,2023-10-04,2024-10-01,-9.291666666666666,-10.099999999999998,137.91666666666666,57.0,2,0,0
2024_MO_9518_20241105_D007,2024_MO_9518_20241105,2024,MO,2024_MO,9518,2024-11-05,2024-10-29,7,39,17,17,15,2,True,2023-10-04,2024-10-27,-9.146666666666667,-10.100000000000001,116.66666666666667,47.0,3,0,0
2024_MO_9518_20241105_D000,2024_MO_9518_20241105,2024,MO,2024_MO,9518,2024-11-05,2024-11-05,0,39,17,17,16,1,True,2023-10-04,2024-11-03,-9.2625,-10.55,116.0625,54.0,3,0,0
2024_MS_9517_20241105_D120,2024_MS_9517_20241105,2024,MS,2024_MS,9517,2024-11-05,2024-07-08,120,2,1,1,0,1,False,,,,,,,0,0,0
2024_MS_9517_20241105_D090,2024_MS_9517_20241105,2024,MS,2024_MS,9517,2024-11-05,2024-08-07,90,2,1,1,0,1,False,,,,,,,0,0,0
2024_MS_9517_20241105_D060,2024_MS_9517_20241105,2024,MS,2024_MS,9517,2024-11-05,2024-09-06,60,2,1,1,0,1,False,,,,,,,0,0,0
2024_MS_9517_20241105_D030,2024_MS_9517_20241105,2024,MS,2024_MS,9517,2024-11-05,2024-10-06,30,2,1,1,1,0,True,2024-10-03,2024-10-03,-13.0,-13.0,3.0,3.0,1,0,0
2024_MS_9517_20241105_D014,2024_MS_9517_20241105,2024,MS,2024_MS,9517,2024-11-05,2024-10-22,14,2,1,1,1,0,True,2024-10-03,2024-10-03,-13.0,-13.0,19.0,19.0,1,0,0
2024_MS_9517_20241105_D007,2024_MS_9517_20241105,2024,MS,2024_MS,9517,2024-11-05,2024-10-29,7,2,1,1,1,0,True,2024-10-03,2024-10-03,-13.0,-13.0,26.0,26.0,1,0,0
2024_MS_9517_20241105_D000,2024_MS_9517_20241105,2024,MS,2024_MS,9517,2024-11-05,2024-11-05,0,2,1,1,1,0,True,2024-10-03,2024-10-03,-13.0,-13.0,33.0,33.0,1,0,0
2024_MT_9519_20241105_D120,2024_MT_9519_20241105,2024,MT,2024_MT,9519,2024-11-05,2024-07-08,120,79,32,32,9,23,True,2023-08-17,2024-07-08,-0.1888888888888884,-1.0,116.66666666666667,101.0,0,0,0
2024_MT_9519_20241105_D090,2024_MT_9519_20241105,2024,MT,2024_MT,9519,2024-11-05,2024-08-07,90,79,32,32,10,22,True,2023-08-17,2024-08-06,-0.36999999999999955,-1.5,132.1,97.0,0,0,0
2024_MT_9519_20241105_D060,2024_MT_9519_20241105,2024,MT,2024_MT,9519,2024-11-05,2024-09-06,60,79,32,32,13,19,True,2023-08-17,2024-08-29,-0.83076923076923,-2.0,129.0,93.0,0,0,0
2024_MT_9519_20241105_D030,2024_MT_9519_20241105,2024,MT,2024_MT,9519,2024-11-05,2024-10-06,30,79,32,32,16,16,True,2023-08-17,2024-10-01,-1.9874999999999994,-3.0,131.5625,93.5,1,0,0
2024_MT_9519_20241105_D014,2024_MT_9519_20241105,2024,MT,2024_MT,9519,2024-11-05,2024-10-22,14,79,32,32,19,13,True,2023-08-17,2024-10-16,-2.4631578947368418,-3.0,126.05263157894737,77.0,1,0,0
2024_MT_9519_20241105_D007,2024_MT_9519_20241105,2024,MT,2024_MT,9519,2024-11-05,2024-10-29,7,79,32,32,20,12,True,2023-08-17,2024-10-25,-2.4649999999999994,-3.0,126.6,81.0,1,0,0
2024_MT_9519_20241105_D000,2024_MT_9519_20241105,2024,MT,2024_MT,9519,2024-11-05,2024-11-05,0,79,32,32,21,11,True,2023-08-17,2024-11-04,-2.852380952380952,-3.0,127.28571428571429,85.0,1,0,0
2024_ND_9525_20241105_D120,2024_ND_9525_20241105,2024,ND,2024_ND,9525,2024-11-05,2024-07-08,120,12,6,6,2,4,True,2023-10-04,2024-06-19,-31.5,-31.5,148.5,148.5,0,0,0
2024_ND_9525_20241105_D090,2024_ND_9525_20241105,2024,ND,2024_ND,9525,2024-11-05,2024-08-07,90,12,6,6,3,3,True,2023-10-04,2024-08-02,-25.333333333333332,-26.0,120.66666666666667,49.0,1,0,0
2024_ND_9525_20241105_D060,2024_ND_9525_20241105,2024,ND,2024_ND,9525,2024-11-05,2024-09-06,60,12,6,6,3,3,True,2023-10-04,2024-08-02,-25.333333333333332,-26.0,150.66666666666666,79.0,1,0,0
2024_ND_9525_20241105_D030,2024_ND_9525_20241105,2024,ND,2024_ND,9525,2024-11-05,2024-10-06,30,12,6,6,6,0,True,2023-10-04,2024-09-30,-22.666666666666668,-24.0,95.0,38.5,3,0,0
2024_ND_9525_20241105_D014,2024_ND_9525_20241105,2024,ND,2024_ND,9525,2024-11-05,2024-10-22,14,12,6,6,6,0,True,2023-10-04,2024-09-30,-22.666666666666668,-24.0,111.0,54.5,3,0,0
2024_ND_9525_20241105_D007,2024_ND_9525_20241105,2024,ND,2024_ND,9525,2024-11-05,2024-10-29,7,12,6,6,6,0,True,2023-10-04,2024-09-30,-22.666666666666668,-24.0,118.0,61.5,3,0,0
2024_ND_9525_20241105_D000,2024_ND_9525_20241105,2024,ND,2024_ND,9525,2024-11-05,2024-11-05,0,12,6,6,6,0,True,2023-10-04,2024-09-30,-22.666666666666668,-24.0,125.0,68.5,3,0,0
2024_NE_9520_20241105_D120,2024_NE_9520_20241105,2024,NE,2024_NE_REGULAR,9520,2024-11-05,2024-07-08,120,43,21,21,0,21,False,,,,,,,0,0,0
2024_NE_9520_20241105_D090,2024_NE_9520_20241105,2024,NE,2024_NE_REGULAR,9520,2024-11-05,2024-08-07,90,43,21,21,0,21,False,,,,,,,0,0,0
2024_NE_9520_20241105_D060,2024_NE_9520_20241105,2024,NE,2024_NE_REGULAR,9520,2024-11-05,2024-09-06,60,43,21,21,0,21,False,,,,,,,0,0,0
2024_NE_9520_20241105_D030,2024_NE_9520_20241105,2024,NE,2024_NE_REGULAR,9520,2024-11-05,2024-10-06,30,43,21,21,0,21,False,,,,,,,0,0,0
2024_NE_9520_20241105_D014,2024_NE_9520_20241105,2024,NE,2024_NE_REGULAR,9520,2024-11-05,2024-10-22,14,43,21,21,0,21,False,,,,,,,0,0,0
2024_NE_9520_20241105_D007,2024_NE_9520_20241105,2024,NE,2024_NE_REGULAR,9520,2024-11-05,2024-10-29,7,43,21,21,0,21,False,,,,,,,0,0,0
2024_NE_9520_20241105_D000,2024_NE_9520_20241105,2024,NE,2024_NE_REGULAR,9520,2024-11-05,2024-11-05,0,43,21,21,0,21,False,,,,,,,0,0,0
2024_NE_9553_20241105_D120,2024_NE_9553_20241105,2024,NE,2024_NE_SPECIAL,9553,2024-11-05,2024-07-08,120,10,5,5,0,5,False,,,,,,,0,0,0
2024_NE_9553_20241105_D090,2024_NE_9553_20241105,2024,NE,2024_NE_SPECIAL,9553,2024-11-05,2024-08-07,90,10,5,5,0,5,False,,,,,,,0,0,0
2024_NE_9553_20241105_D060,2024_NE_9553_20241105,2024,NE,2024_NE_SPECIAL,9553,2024-11-05,2024-09-06,60,10,5,5,1,4,True,2024-08-27,2024-08-27,-17.0,-17.0,10.0,10.0,0,0,0
2024_NE_9553_20241105_D030,2024_NE_9553_20241105,2024,NE,2024_NE_SPECIAL,9553,2024-11-05,2024-10-06,30,10,5,5,2,3,True,2024-08-27,2024-09-23,-17.5,-17.5,26.5,26.5,1,0,0
2024_NE_9553_20241105_D014,2024_NE_9553_20241105,2024,NE,2024_NE_SPECIAL,9553,2024-11-05,2024-10-22,14,10,5,5,3,2,True,2024-08-27,2024-10-12,-17.0,-17.0,31.666666666666668,29.0,2,0,0
2024_NE_9553_20241105_D007,2024_NE_9553_20241105,2024,NE,2024_NE_SPECIAL,9553,2024-11-05,2024-10-29,7,10,5,5,5,0,True,2024-08-27,2024-10-26,-17.6,-18.0,24.4,17.0,2,0,0
2024_NE_9553_20241105_D000,2024_NE_9553_20241105,2024,NE,2024_NE_SPECIAL,9553,2024-11-05,2024-11-05,0,10,5,5,5,0,True,2024-08-27,2024-10-26,-17.6,-18.0,31.4,24.0,2,0,0
2024_NJ_9522_20241105_D120,2024_NJ_9522_20241105,2024,NJ,2024_NJ,9522,2024-11-05,2024-07-08,120,35,16,16,3,13,True,2024-04-08,2024-07-08,10.333333333333334,9.0,34.0,11.0,0,0,0
2024_NJ_9522_20241105_D090,2024_NJ_9522_20241105,2024,NJ,2024_NJ,9522,2024-11-05,2024-08-07,90,35,16,16,3,13,True,2024-04-08,2024-07-08,10.333333333333334,9.0,64.0,41.0,0,0,0
2024_NJ_9522_20241105_D060,2024_NJ_9522_20241105,2024,NJ,2024_NJ,9522,2024-11-05,2024-09-06,60,35,16,16,4,12,True,2024-04-08,2024-08-15,9.0,8.0,76.0,65.5,1,0,0
2024_NJ_9522_20241105_D030,2024_NJ_9522_20241105,2024,NJ,2024_NJ,9522,2024-11-05,2024-10-06,30,35,16,16,4,12,True,2024-04-08,2024-08-15,9.0,8.0,106.0,95.5,1,0,0
2024_NJ_9522_20241105_D014,2024_NJ_9522_20241105,2024,NJ,2024_NJ,9522,2024-11-05,2024-10-22,14,35,16,16,6,10,True,2024-04-08,2024-10-22,15.166666666666666,12.0,81.33333333333333,87.0,1,0,0
2024_NJ_9522_20241105_D007,2024_NJ_9522_20241105,2024,NJ,2024_NJ,9522,2024-11-05,2024-10-29,7,35,16,16,9,7,True,2024-04-08,2024-10-27,15.755555555555556,16.4,60.22222222222222,7.0,1,0,0
2024_NJ_9522_20241105_D000,2024_NJ_9522_20241105,2024,NJ,2024_NJ,9522,2024-11-05,2024-11-05,0,35,16,16,10,6,True,2024-04-08,2024-11-03,15.98,16.4,60.7,14.0,1,0,0
2024_NM_9523_20241105_D120,2024_NM_9523_20241105,2024,NM,2024_NM,9523,2024-11-05,2024-07-08,120,24,12,12,3,9,True,2024-05-19,2024-06-24,4.666666666666667,4.0,29.333333333333332,24.0,2,0,0
2024_NM_9523_20241105_D090,2024_NM_9523_20241105,2024,NM,2024_NM,9523,2024-11-05,2024-08-07,90,24,12,12,4,8,True,2024-05-19,2024-08-03,5.0,5.0,45.5,49.0,2,0,0
2024_NM_9523_20241105_D060,2024_NM_9523_20241105,2024,NM,2024_NM,9523,2024-11-05,2024-09-06,60,24,12,12,7,5,True,2024-05-19,2024-08-28,6.842857142857143,6.0,49.714285714285715,34.0,2,0,0
2024_NM_9523_20241105_D030,2024_NM_9523_20241105,2024,NM,2024_NM,9523,2024-11-05,2024-10-06,30,24,12,12,10,2,True,2024-05-19,2024-09-18,8.290000000000001,8.5,62.6,48.5,2,0,0
2024_NM_9523_20241105_D014,2024_NM_9523_20241105,2024,NM,2024_NM,9523,2024-11-05,2024-10-22,14,24,12,12,11,1,True,2024-05-19,2024-10-18,8.536363636363637,10.0,71.81818181818181,61.0,2,0,0
2024_NM_9523_20241105_D007,2024_NM_9523_20241105,2024,NM,2024_NM,9523,2024-11-05,2024-10-29,7,24,12,12,11,1,True,2024-05-19,2024-10-18,8.536363636363637,10.0,78.81818181818181,68.0,2,0,0
2024_NM_9523_20241105_D000,2024_NM_9523_20241105,2024,NM,2024_NM,9523,2024-11-05,2024-11-05,0,24,12,12,12,0,True,2024-05-19,2024-11-03,7.966666666666668,8.5,78.83333333333333,72.0,2,0,0
2024_NV_9521_20241105_D120,2024_NV_9521_20241105,2024,NV,2024_NV,9521,2024-11-05,2024-07-08,120,182,76,76,15,61,True,2023-10-26,2024-07-01,5.9866666666666655,5.0,82.26666666666667,60.0,1,0,0
2024_NV_9521_20241105_D090,2024_NV_9521_20241105,2024,NV,2024_NV,9521,2024-11-05,2024-08-07,90,182,76,76,19,57,True,2023-10-26,2024-08-03,6.305263157894737,5.0,90.89473684210526,78.0,1,0,0
2024_NV_9521_20241105_D060,2024_NV_9521_20241105,2024,NV,2024_NV,9521,2024-11-05,2024-09-06,60,182,76,76,28,48,True,2023-10-26,2024-08-31,7.285714285714286,6.950000000000003,86.75,67.0,1,0,0
2024_NV_9521_20241105_D030,2024_NV_9521_20241105,2024,NV,2024_NV,9521,2024-11-05,2024-10-06,30,182,76,76,43,33,True,2023-10-26,2024-10-03,8.08046511627907,7.900000000000006,81.5813953488372,52.0,1,0,0
2024_NV_9521_20241105_D014,2024_NV_9521_20241105,2024,NV,2024_NV,9521,2024-11-05,2024-10-22,14,182,76,76,52,24,True,2023-10-26,2024-10-22,7.710769230769231,7.449999999999996,81.76923076923077,54.5,1,0,0
2024_NV_9521_20241105_D007,2024_NV_9521_20241105,2024,NV,2024_NV,9521,2024-11-05,2024-10-29,7,182,76,76,55,21,True,2023-10-26,2024-10-29,7.573818181818183,7.099999999999994,84.0,59.0,1,0,0
2024_NV_9521_20241105_D000,2024_NV_9521_20241105,2024,NV,2024_NV,9521,2024-11-05,2024-11-05,0,182,76,76,67,9,True,2023-10-26,2024-11-04,7.160597014925374,7.0,75.41791044776119,48.0,1,0,0
2024_NY_9524_20241105_D120,2024_NY_9524_20241105,2024,NY,2024_NY,9524,2024-11-05,2024-07-08,120,22,10,10,0,10,False,,,,,,,0,0,0
2024_NY_9524_20241105_D090,2024_NY_9524_20241105,2024,NY,2024_NY,9524,2024-11-05,2024-08-07,90,22,10,10,2,8,True,2024-08-01,2024-08-05,24.700000000000003,24.700000000000003,4.0,4.0,0,0,0
2024_NY_9524_20241105_D060,2024_NY_9524_20241105,2024,NY,2024_NY,9524,2024-11-05,2024-09-06,60,22,10,10,2,8,True,2024-08-01,2024-08-05,24.700000000000003,24.700000000000003,34.0,34.0,0,0,0
2024_NY_9524_20241105_D030,2024_NY_9524_20241105,2024,NY,2024_NY,9524,2024-11-05,2024-10-06,30,22,10,10,5,5,True,2024-08-01,2024-09-25,21.700000000000003,23.0,34.0,20.0,0,0,0
2024_NY_9524_20241105_D014,2024_NY_9524_20241105,2024,NY,2024_NY,9524,2024-11-05,2024-10-22,14,22,10,10,7,3,True,2024-08-01,2024-10-17,22.785714285714285,23.0,37.142857142857146,27.0,0,0,0
2024_NY_9524_20241105_D007,2024_NY_9524_20241105,2024,NY,2024_NY,9524,2024-11-05,2024-10-29,7,22,10,10,9,1,True,2024-08-01,2024-10-28,22.011111111111113,23.0,34.666666666666664,34.0,0,0,0
2024_NY_9524_20241105_D000,2024_NY_9524_20241105,2024,NY,2024_NY,9524,2024-11-05,2024-11-05,0,22,10,10,10,0,True,2024-08-01,2024-11-03,22.61,23.0,37.7,30.0,0,0,0
2024_OH_9526_20241105_D120,2024_OH_9526_20241105,2024,OH,2024_OH,9526,2024-11-05,2024-07-08,120,138,68,68,15,53,True,2023-06-24,2024-07-01,7.473333333333333,6.0,189.13333333333333,165.0,0,0,0
2024_OH_9526_20241105_D090,2024_OH_9526_20241105,2024,OH,2024_OH,9526,2024-11-05,2024-08-07,90,138,68,68,16,52,True,2023-06-24,2024-07-28,7.256249999999999,5.5,206.0625,172.5,0,0,0
2024_OH_9526_20241105_D060,2024_OH_9526_20241105,2024,OH,2024_OH,9526,2024-11-05,2024-09-06,60,138,68,68,19,49,True,2023-06-24,2024-09-05,6.710526315789473,5.0,200.42105263157896,179.0,0,0,0
2024_OH_9526_20241105_D030,2024_OH_9526_20241105,2024,OH,2024_OH,9526,2024-11-05,2024-10-06,30,138,68,68,26,42,True,2023-06-24,2024-09-27,5.4484615384615385,4.350000000000001,172.42307692307693,126.0,0,0,0
2024_OH_9526_20241105_D014,2024_OH_9526_20241105,2024,OH,2024_OH,9526,2024-11-05,2024-10-22,14,138,68,68,34,34,True,2023-06-24,2024-10-22,4.17235294117647,3.740000000000002,146.14705882352942,61.0,0,0,0
2024_OH_9526_20241105_D007,2024_OH_9526_20241105,2024,OH,2024_OH,9526,2024-11-05,2024-10-29,7,138,68,68,38,30,True,2023-06-24,2024-10-28,3.5963157894736835,3.1999999999999993,137.3421052631579,52.5,0,0,0
2024_OH_9526_20241105_D000,2024_OH_9526_20241105,2024,OH,2024_OH,9526,2024-11-05,2024-11-05,0,138,68,68,43,25,True,2023-06-24,2024-11-04,3.0199999999999996,2.1999999999999957,127.90697674418605,46.0,0,0,0
2024_PA_9527_20241105_D120,2024_PA_9527_20241105,2024,PA,2024_PA,9527,2024-11-05,2024-07-08,120,374,158,158,34,124,True,2023-03-01,2024-07-08,6.811764705882353,6.600000000000001,138.64705882352942,101.5,1,0,0
2024_PA_9527_20241105_D090,2024_PA_9527_20241105,2024,PA,2024_PA,9527,2024-11-05,2024-08-07,90,374,158,158,48,110,True,2023-03-01,2024-08-03,7.239583333333333,7.0,124.1875,88.0,1,0,0
2024_PA_9527_20241105_D060,2024_PA_9527_20241105,2024,PA,2024_PA,9527,2024-11-05,2024-09-06,60,374,158,158,65,93,True,2023-03-01,2024-09-06,7.236923076923077,7.0,118.21538461538462,67.0,1,0,0
2024_PA_9527_20241105_D030,2024_PA_9527_20241105,2024,PA,2024_PA,9527,2024-11-05,2024-10-06,30,374,158,158,95,63,True,2023-03-01,2024-09-29,6.644105263157894,7.0,106.32631578947368,64.0,1,0,0
2024_PA_9527_20241105_D014,2024_PA_9527_20241105,2024,PA,2024_PA,9527,2024-11-05,2024-10-22,14,374,158,158,114,44,True,2023-03-01,2024-10-22,6.271842105263158,6.100000000000001,103.29824561403508,61.0,1,0,0
2024_PA_9527_20241105_D007,2024_PA_9527_20241105,2024,PA,2024_PA,9527,2024-11-05,2024-10-29,7,374,158,158,122,36,True,2023-03-01,2024-10-29,6.041721311475411,6.0,103.1311475409836,61.5,1,0,0
2024_PA_9527_20241105_D000,2024_PA_9527_20241105,2024,PA,2024_PA,9527,2024-11-05,2024-11-05,0,374,158,158,144,14,True,2023-03-01,2024-11-04,5.5527083333333325,5.0,93.91666666666667,50.0,1,0,0
2024_RI_9528_20241105_D120,2024_RI_9528_20241105,2024,RI,2024_RI,9528,2024-11-05,2024-07-08,120,10,5,5,0,5,False,,,,,,,0,0,0
2024_RI_9528_20241105_D090,2024_RI_9528_20241105,2024,RI,2024_RI,9528,2024-11-05,2024-08-07,90,10,5,5,0,5,False,,,,,,,0,0,0
2024_RI_9528_20241105_D060,2024_RI_9528_20241105,2024,RI,2024_RI,9528,2024-11-05,2024-09-06,60,10,5,5,0,5,False,,,,,,,0,0,0
2024_RI_9528_20241105_D030,2024_RI_9528_20241105,2024,RI,2024_RI,9528,2024-11-05,2024-10-06,30,10,5,5,4,1,True,2024-09-08,2024-09-20,19.25,17.0,20.5,19.0,0,0,0
